F01,strategy,caller_F,215.053,216.405
F01,strategy,bc_rM,216.405,216.677
F01,strategy,caller_F,216.677,218.451
F01,strategy,silence,218.451,219.092
F01,strategy,receiver_M,219.092,222.576
F01,strategy,caller_F,222.576,223.194
F01,strategy,caller_F receiver_M,223.194,223.753
F01,strategy,receiver_M,223.753,229.413
F01,strategy,silence,229.413,229.727
F01,strategy,caller_F,229.727,235.237
F01,strategy,bc_rM,235.237,235.523
F01,strategy,caller_F,235.523,240.022
F01,strategy,silence,240.022,241.029
F01,strategy,filler_cF,241.029,241.159
F01,strategy,caller_F receiver_M,241.159,241.472
F01,strategy,filler_cF,241.472,241.589
F01,strategy,caller_F,241.589,247.094
F01,strategy,laughter_cF,247.094,247.945
F01,strategy,laughter_rM,247.945,248.551
F01,strategy,filler_cF,248.551,249.483
F01,strategy,receiver_M,249.483,249.693
F01,strategy,caller_F,249.693,253.504
F01,strategy,silence,253.504,254.366
F01,strategy,receiver_M,254.366,257.81
F01,strategy,silence,257.81,258.089
F01,strategy,caller_F,258.089,259.301
F01,strategy,silence,259.301,259.593
F01,steel_wool,receiver_M,259.593,266.874
F01,steel_wool,caller_F receiver_M,266.874,267.34
F01,steel_wool,caller_F,267.34,275.029
F01,steel_wool,silence,275.029,275.541
F01,steel_wool,receiver_M,275.541,277.048
F01,steel_wool,silence,277.048,277.478
F01,steel_wool,caller_F,277.478,277.973
F01,steel_wool,caller_F receiver_M,277.973,278.157
F01,steel_wool,caller_F,278.157,281.222
F01,steel_wool,silence,281.222,281.653
F01,steel_wool,receiver_M,281.653,283.075
F01,steel_wool,laughter_cF laughter_rM,283.075,283.545
F01,steel_wool,laughter_cF,283.545,284.571
F01,steel_wool,silence,284.571,285.655
F01,steel_wool,caller_F,285.655,285.771
F01,steel_wool,caller_F receiver_M,285.771,285.934
F01,steel_wool,caller_F,285.934,286.867
F01,steel_wool,silence,286.867,288.09
F01,steel_wool,receiver_M,288.09,290.106
F01,steel_wool,silence,290.106,291.635
F01,steel_wool,receiver_M,291.635,291.912
F01,steel_wool,silence,291.912,292.635
F01,steel_wool,caller_F,292.635,292.984
F01,steel_wool,caller_F receiver_M,292.984,293.29
F01,steel_wool,caller_F,293.29,294.744
F01,steel_wool,silence,294.744,295.318
F01,steel_wool,receiver_M,295.318,300.504
F01,steel_wool,bc_cF receiver_M,300.504,300.807
F01,steel_wool,receiver_M,300.807,302.488
F01,steel_wool,silence,302.488,302.672
F01,steel_wool,caller_F,302.672,306.098
F01,steel_wool,silence,306.098,306.937
F01,pistol,caller_F,306.937,308.982
F01,pistol,silence,308.982,309.874
F01,pistol,receiver_M,309.874,317.098
F01,pistol,silence,317.098,317.355
F01,pistol,caller_F,317.355,321.274
F01,pistol,silence,321.274,322.488
F01,pistol,filler_cF,322.488,322.98
F01,pistol,silence,322.98,324.647
F01,pistol,caller_F receiver_M,324.647,325.038
F01,pistol,caller_F,325.038,327.666
F01,pistol,filler_cF,327.666,328.213
F01,pistol,caller_F,328.213,333.552
F01,pistol,bc_rM,333.552,333.924
F01,pistol,receiver_M,333.924,337.597
F01,pistol,silence,337.597,338.132
F01,pistol,receiver_M,338.132,340.218
F01,pistol,filler_rM,340.218,340.721
F01,pistol,receiver_M,340.721,342.334
F01,pistol,bc_cF,342.334,342.603
F01,pistol,receiver_M,342.603,345.568
F01,pistol,laughter_rM,345.568,345.883
F01,pistol,laughter_cF laughter_rM,345.883,346.639
F01,pistol,laughter_cF,346.639,347.666
F01,pistol,laughter_cF laughter_rM,347.666,347.895
F01,pistol,laughter_cF,347.895,348.501
F01,pistol,caller_F,348.501,350.942
F01,pistol,caller_F receiver_M,350.942,351.152
F01,pistol,caller_F,351.152,351.515
F01,pistol,silence,351.515,352.317
F01,pistol,receiver_M,352.317,352.773
F01,pistol,caller_F,352.773,353.1
F01,pistol,caller_F receiver_M,353.1,353.566
F01,pistol,caller_F,353.566,354.358
F01,pistol,filler_cF,354.358,354.735
F01,pistol,filler_cF receiver_M,354.735,355.011
F01,pistol,receiver_M,355.011,359.035
F01,pistol,filler_rM,359.035,359.341
F01,pistol,receiver_M,359.341,367.529
F01,pistol,bc_cF receiver_M,367.529,368.118
F01,pistol,receiver_M,368.118,369.621
F01,pistol,caller_F,369.621,375.066
F01,pistol,caller_F receiver_M,375.066,376.316
F01,pistol,receiver_M,376.316,378.462
F01,pistol,silence,378.462,379.482
F01,pistol,receiver_M,379.482,379.752
F01,pistol,caller_F receiver_M,379.752,380.265
F01,pistol,receiver_M,380.265,382.458
F01,pistol,laughter_rM,382.458,383.169
F01,pistol,laughter_cF receiver_M,383.169,383.689
F01,pistol,receiver_M,383.689,384.4
F01,pistol,silence,384.4,384.75
F01,pistol,laughter_cF,384.75,385.613
F01,pistol,receiver_M,385.613,385.718
F01,pistol,caller_F receiver_M,385.718,385.904
F01,pistol,receiver_M,385.904,394.911
F01,pistol,laughter_rM,394.911,395.253
F01,pistol,silence,395.253,395.703
F01,pistol,caller_F,395.703,397.242
F01,pistol,laughter_cF,397.242,397.894
F01,pistol,laughter_rM,397.894,398.943
F01,pistol,receiver_M,398.943,400.089
F01,pistol,silence,400.089,400.915
F01,pistol,caller_F,400.915,403.001
F01,pistol,silence,403.001,403.818
F01,pistol,receiver_M,403.818,405.453
F01,pistol,silence,405.453,405.62
F01,pistol,caller_F,405.62,406.481
F01,pistol,silence,406.481,407.012
F01,pistol,receiver_M,407.012,407.466
F01,pistol,silence,407.466,408.457
F01,butter,caller_F,408.457,416.022
F01,butter,filler_cF receiver_M,416.022,416.511
F01,butter,receiver_M,416.511,425.927
F01,butter,bc_cF receiver_M,425.927,426.184
F01,butter,receiver_M,426.184,437.187
F01,butter,laughter_rM,437.187,438.167
F01,butter,receiver_M,438.167,442.143
F01,butter,silence,442.143,442.353
F01,butter,caller_F,442.353,445.221
F01,butter,filler_cF,445.221,445.442
F01,butter,filler_cF receiver_M,445.442,445.812
F01,butter,caller_F,445.812,448.845
F01,butter,bc_rM caller_F,448.845,449.218
F01,butter,caller_F,449.218,449.428
F01,butter,filler_cF,449.428,450.139
F01,butter,caller_F,450.139,460.574
F01,butter,caller_F receiver_M,460.574,461.189
F01,butter,caller_F,461.189,467.045
F01,butter,bc_rM caller_F,467.045,467.527
F01,butter,caller_F,467.527,475.706
F01,butter,receiver_M,475.706,477.866
F01,butter,caller_F,477.866,479.195
F01,butter,caller_F receiver_M,479.195,479.451
F01,butter,caller_F,479.451,482.732
F01,butter,filler_cF,482.732,483.038
F01,butter,caller_F,483.038,488.743
F01,butter,filler_cF,488.743,489.278
F01,butter,caller_F,489.278,489.554
F01,butter,bc_rM caller_F,489.554,489.919
F01,butter,caller_F,489.919,496.651
F01,butter,caller_F receiver_M,496.651,498.797
F01,butter,caller_F,498.797,502.822
F01,butter,silence,502.822,504.928
F01,butter,receiver_M,504.928,506.694
F01,butter,silence,506.694,507.923
F01,butter,caller_F,507.923,508.022
F01,butter,caller_F receiver_M,508.022,508.281
F01,butter,caller_F,508.281,510.533
F01,butter,filler_cF,510.533,511.044
F01,butter,silence,511.044,513.463
F01,butter,caller_F receiver_M,513.463,513.784
F01,butter,caller_F,513.784,515.403
F01,butter,caller_F receiver_M,515.403,515.479
F01,butter,receiver_M,515.479,518.58
F01,butter,laughter_cF laughter_rM,518.58,519.875
F01,butter,caller_F,519.875,520.223
F01,butter,laughter_cF,520.223,520.855
F01,butter,laughter_cF receiver_M,520.855,521.503
F01,butter,receiver_M,521.503,523.039
F01,butter,laughter_cF laughter_rM,523.039,523.879
F01,butter,laughter_cF,523.879,526.548
F01,butter,caller_F,526.548,528.05
F01,butter,silence,528.05,528.742
F01,butter,receiver_M,528.742,533.865
F01,butter,bc_cF receiver_M,533.865,534.478
F01,butter,receiver_M,534.478,543.978
F01,butter,caller_F receiver_M,543.978,544.633
F01,butter,caller_F,544.633,545.582
F01,butter,silence,545.582,546.483
F01,butter,filler_cF,546.483,547.015
F01,butter,caller_F,547.015,554.893
F01,butter,silence,554.893,555.918
F01,butter,receiver_M,555.918,556.302
F01,butter,silence,556.302,557.019
F01,butter,filler_cF,557.019,557.403
F01,butter,filler_cF receiver_M,557.403,557.697
F01,butter,receiver_M,557.697,560.335
F01,butter,silence,560.335,560.77
F01,butter,caller_F,560.77,561.525
F01,butter,caller_F receiver_M,561.525,561.701
F01,butter,caller_F,561.701,565.246
F01,butter,silence,565.246,566.004
F01,butter,receiver_M,566.004,568.68
F01,butter,laughter_rM,568.68,569.339
F01,butter,laughter_cF,569.339,570.671
F01,butter,caller_F,570.671,574.704
F01,butter,laughter_rM,574.704,575.562
F01,butter,receiver_M,575.562,576.432
F01,butter,laughter_rM,576.432,577.51
F01,butter,caller_F laughter_rM,577.51,577.687
F01,butter,caller_F,577.687,578.048
F01,butter,silence,578.048,578.637
F01,butter,receiver_M,578.637,579.764
F01,butter,laughter_cF laughter_rM,579.764,580.302
F01,butter,laughter_cF,580.302,583.042
F01,butter,caller_F,583.042,584.514
F01,butter,laughter_cF,584.514,585.36
F01,butter,caller_F receiver_M,585.36,586.128
F01,butter,caller_F laughter_rM,586.128,587.024
F01,butter,caller_F,587.024,588.483
F01,butter,silence,588.483,589.329
F01,butter,receiver_M,589.329,600.567
F01,butter,caller_F,600.567,600.915
F01,butter,caller_F receiver_M,600.915,601.426
F01,butter,caller_F,601.426,604.472
F01,butter,filler_cF,604.472,604.94
F01,butter,receiver_M,604.94,605.763
F01,butter,silence,605.763,606.016
F01,butter,caller_F,606.016,606.349
F01,butter,caller_F receiver_M,606.349,608.439
F01,butter,silence,608.439,609.019
F01,butter,caller_F receiver_M,609.019,610.167
F01,butter,receiver_M,610.167,613.086
F01,butter,filler_rM,613.086,613.372
F01,butter,receiver_M,613.372,616.678
F01,butter,caller_F receiver_M,616.678,617.437
F01,butter,caller_F,617.437,618.412
F01,butter,filler_cF,618.412,618.622
F01,butter,filler_cF laughter_rM,618.622,618.905
F01,butter,silence,618.905,621.025
F01,butter,filler_cF,621.025,621.783
F01,butter,silence,621.783,622.966
F01,butter,caller_F,622.966,624.916
F01,butter,silence,624.916,625.797
F01,butter,receiver_M,625.797,627.144
F01,butter,silence,627.144,627.757
F01,butter,laughter_cF,627.757,628.169
F01,butter,receiver_M,628.169,628.674
F01,butter,silence,628.674,629.496
F01,butter,receiver_M,629.496,629.654
F01,butter,caller_F receiver_M,629.654,629.97
F01,butter,caller_F laughter_rM,629.97,630.481
F01,butter,caller_F,630.481,635.304
F01,butter,caller_F receiver_M,635.304,636.537
F01,butter,receiver_M,636.537,639.698
F01,butter,caller_F,639.698,639.998
F01,butter,caller_F laughter_rM,639.998,640.346
F01,butter,laughter_rM,640.346,640.504
F01,butter,silence,640.504,640.947
F01,butter,caller_F,640.947,647.933
F01,butter,filler_cF,647.933,648.17
F01,butter,caller_F,648.17,651.691
F01,butter,caller_F receiver_M,651.691,651.972
F01,butter,silence,651.972,652.815
F01,butter,caller_F laughter_rM,652.815,653.266
F01,butter,silence,653.266,653.852
F01,butter,receiver_M,653.852,654.327
F01,butter,filler_rM,654.327,654.848
F01,butter,receiver_M,654.848,662.019
F01,butter,bc_cF receiver_M,662.019,662.367
F01,butter,receiver_M,662.367,663.283
F01,butter,silence,663.283,663.868
F01,butter,caller_F,663.868,665.623
F01,butter,receiver_M,665.623,668.48
F01,butter,caller_F laughter_rM,668.48,669.112
F01,butter,caller_F,669.112,672.827
F01,butter,filler_cF,672.827,673.143
F01,butter,filler_cF receiver_M,673.143,673.443
F01,butter,silence,673.443,677.768
F01,butter,receiver_M,677.768,678.084
F01,butter,silence,678.084,681.701
F01,butter,receiver_M,681.701,684.864
F01,butter,silence,684.864,686.09
F01,butter,caller_F,686.09,686.852
F01,butter,silence,686.852,689.916
F01,butter,laughter_rM,689.916,690.901
F01,butter,silence,690.901,691.201
F01,butter,caller_F,691.201,691.96
F01,butter,silence,691.96,693.9
F01,butter,caller_F,693.9,698.231
F01,butter,laughter_cF,698.231,698.974
F01,butter,laughter_cF laughter_rM,698.974,700.175
F01,butter,receiver_M,700.175,700.855
F01,butter,laughter_cF laughter_rM,700.855,701.487
F01,butter,laughter_rM,701.487,701.694
F01,butter,silence,701.694,702.182
F01,butter,caller_F,702.182,704.033
F01,butter,caller_F receiver_M,704.033,705.364
F01,butter,caller_F,705.364,709.301
F01,butter,silence,709.301,709.965
F01,butter,caller_F,709.965,710.312
F01,butter,silence,710.312,710.792
F01,newspaper,caller_F,710.792,711.308
F01,newspaper,caller_F receiver_M,711.308,711.703
F01,newspaper,receiver_M,711.703,714.522
F01,newspaper,silence,714.522,715.362
F01,newspaper,caller_F,715.362,720.711
F01,newspaper,silence,720.711,721.674
F01,newspaper,receiver_M,721.674,723.46
F01,newspaper,silence,723.46,724.74
F01,newspaper,caller_F,724.74,725.294
F01,newspaper,caller_F receiver_M,725.294,725.626
F01,newspaper,receiver_M,725.626,726.998
F01,newspaper,bc_cF receiver_M,726.998,727.567
F01,newspaper,receiver_M,727.567,731.321
F01,newspaper,silence,731.321,731.811
F01,newspaper,caller_F,731.811,733.384
F01,newspaper,caller_F receiver_M,733.384,733.613
F01,newspaper,caller_F,733.613,735.455
F01,newspaper,caller_F receiver_M,735.455,735.895
F01,newspaper,caller_F,735.895,738.569
F01,newspaper,filler_cF,738.569,739.17
F01,newspaper,bc_rM caller_F,739.17,739.458
F01,newspaper,caller_F,739.458,740.15
F01,newspaper,silence,740.15,741.082
F01,newspaper,caller_F,741.082,742.046
F01,newspaper,caller_F receiver_M,742.046,742.434
F01,newspaper,caller_F,742.434,744.579
F01,newspaper,silence,744.579,745.277
F01,newspaper,receiver_M,745.277,761.581
F01,newspaper,bc_cF receiver_M,761.581,762.023
F01,newspaper,receiver_M,762.023,765.663
F01,newspaper,silence,765.663,767.603
F01,newspaper,caller_F,767.603,776.711
F01,newspaper,filler_cF,776.711,777.063
F01,newspaper,bc_rM filler_cF,777.063,777.379
F01,newspaper,caller_F,777.379,784.124
F01,newspaper,receiver_M,784.124,784.492
F01,newspaper,caller_F,784.492,789.376
F01,newspaper,silence,789.376,789.882
F01,newspaper,receiver_M,789.882,791.257
F01,newspaper,silence,791.257,791.889
F01,newspaper,filler_cF receiver_M,791.889,792.458
F01,newspaper,receiver_M,792.458,793.059
F01,newspaper,laughter_rM,793.059,793.501
F01,newspaper,silence,793.501,794.039
F01,newspaper,laughter_cF,794.039,795.634
F01,newspaper,caller_F,795.634,796.303
F01,newspaper,laughter_cF,796.303,797.394
F01,newspaper,laughter_cF laughter_rM,797.394,797.568
F01,newspaper,caller_F,797.568,799.164
F01,newspaper,caller_F receiver_M,799.164,799.465
F01,newspaper,caller_F,799.465,800.903
F01,newspaper,receiver_M,800.903,801.497
F01,newspaper,silence,801.497,802.442
F01,newspaper,receiver_M,802.442,811.599
F01,newspaper,silence,811.599,813.385
F01,newspaper,receiver_M,813.385,815.74
F01,newspaper,bc_rM receiver_M,815.74,816.313
F01,newspaper,receiver_M,816.313,816.53
F01,newspaper,silence,816.53,818.212
F01,newspaper,caller_F,818.212,818.768
F01,newspaper,silence,818.768,820.623
F01,newspaper,caller_F,820.623,822.114
F01,newspaper,silence,822.114,823.183
F01,newspaper,receiver_M,823.183,825.538
F01,newspaper,caller_F receiver_M,825.538,826.446
F01,newspaper,caller_F,826.446,832.133
F01,newspaper,silence,832.133,833.347
F01,newspaper,receiver_M,833.347,833.745
F01,newspaper,silence,833.745,834.579
F01,newspaper,filler_cF,834.579,835.358
F01,newspaper,silence,835.358,837.074
F01,newspaper,caller_F,837.074,840.179
F01,newspaper,silence,840.179,841.676
F01,newspaper,caller_F,841.676,841.771
F01,newspaper,caller_F receiver_M,841.771,841.933
F01,newspaper,caller_F,841.933,844.225
F01,newspaper,silence,844.225,846.011
F01,newspaper,receiver_M,846.011,846.706
F01,newspaper,silence,846.706,850.519
F01,newspaper,receiver_M,850.519,850.849
F01,newspaper,silence,850.849,852.548
F01,newspaper,caller_F,852.548,853.1
F01,newspaper,silence,853.1,854.934
F01,newspaper,laughter_cF,854.934,856.847
F01,newspaper,filler_cF,856.847,858.095
F01,newspaper,silence,858.095,858.49
F01,newspaper,receiver_M,858.49,863.806
F01,newspaper,silence,863.806,865.442
F01,newspaper,caller_F,865.442,866.138
F01,newspaper,silence,866.138,868.875
F01,newspaper,filler_cF,868.875,869.647
F01,newspaper,silence,869.647,872.634
F01,newspaper,caller_F,872.634,881.879
F01,newspaper,silence,881.879,884.843
F01,newspaper,receiver_M,884.843,888.825
F01,newspaper,caller_F receiver_M,888.825,890.081
F01,newspaper,caller_F,890.081,891.061
F01,newspaper,laughter_cF,891.061,891.962
F01,newspaper,laughter_cF laughter_rM,891.962,892.294
F01,newspaper,laughter_rM,892.294,892.768
F01,newspaper,receiver_M,892.768,903.892
F01,newspaper,silence,903.892,904.856
F01,newspaper,caller_F,904.856,905.251
F01,newspaper,silence,905.251,906.581
F01,newspaper,receiver_M,906.581,906.913
F01,newspaper,silence,906.913,907.024
F01,newspaper,caller_F,907.024,909.016
F01,newspaper,silence,909.016,909.407
F01,newspaper,receiver_M,909.407,910.829
F01,newspaper,caller_F receiver_M,910.829,911.472
F01,newspaper,caller_F,911.472,912.03
F01,newspaper,silence,912.03,912.505
F01,newspaper,receiver_M,912.505,912.742
F01,newspaper,caller_F receiver_M,912.742,913.595
F01,newspaper,receiver_M,913.595,914.006
F01,newspaper,laughter_rM,914.006,914.148
F01,newspaper,caller_F laughter_rM,914.148,914.696
F01,newspaper,caller_F,914.696,915.966
F01,lighter,caller_F,915.966,916.847
F01,lighter,silence,916.847,918.333
F01,lighter,receiver_M,918.333,919.601
F01,lighter,caller_F receiver_M,919.601,921.752
F01,lighter,receiver_M,921.752,922.082
F01,lighter,silence,922.082,922.604
F01,lighter,caller_F receiver_M,922.604,922.931
F01,lighter,silence,922.931,923.315
F01,lighter,caller_F,923.315,924.169
F01,lighter,silence,924.169,924.516
F01,lighter,caller_F,924.516,924.907
F01,lighter,caller_F receiver_M,924.907,925.139
F01,lighter,caller_F,925.139,925.874
F01,clothing,caller_F receiver_M,925.874,926.496
F01,clothing,caller_F,926.496,929.02
F01,clothing,silence,929.02,929.826
F01,clothing,receiver_M,929.826,932.34
F01,clothing,silence,932.34,932.546
F01,clothing,caller_F,932.546,935.971
F01,clothing,bc_rM caller_F,935.971,936.311
F01,clothing,caller_F,936.311,939.232
F01,clothing,caller_F receiver_M,939.232,939.52
F01,clothing,receiver_M,939.52,941.496
F01,clothing,caller_F receiver_M,941.496,942.428
F01,clothing,receiver_M,942.428,943.541
F01,clothing,caller_F,943.541,945.526
F01,clothing,silence,945.526,946.061
F01,clothing,receiver_M,946.061,946.974
F01,clothing,silence,946.974,947.596
F01,canvas,silence,947.596,950.979
F01,canvas,receiver_M,950.979,951.321
F01,canvas,silence,951.321,952.503
F01,canvas,receiver_M,952.503,964.354
F01,canvas,silence,964.354,965.194
F01,canvas,caller_F,965.194,968.962
F01,canvas,bc_rM receiver_M,968.962,969.315
F01,canvas,caller_F,969.315,974.817
F01,canvas,filler_cF,974.817,975.39
F01,canvas,caller_F,975.39,977.471
F01,canvas,silence,977.471,981.864
F01,canvas,filler_cF,981.864,981.974
F01,canvas,silence,981.974,982.78
F01,canvas,caller_F,982.78,985.808
F01,canvas,filler_cF laughter_rM,985.808,986.228
F01,canvas,caller_F,986.228,997.386
F01,canvas,filler_cF,997.386,997.571
F01,canvas,filler_cF receiver_M,997.571,997.88
F01,canvas,caller_F,997.88,1004.526
F01,canvas,receiver_M,1004.526,1005.291
F01,canvas,caller_F,1005.291,1006.038
F01,canvas,caller_F receiver_M,1006.038,1006.588
F01,canvas,caller_F,1006.588,1007.714
F01,canvas,silence,1007.714,1008.638
F01,canvas,receiver_M,1008.638,1011.051
F01,canvas,caller_F receiver_M,1011.051,1011.973
F01,canvas,caller_F,1011.973,1019.325
F01,canvas,bc_rM caller_F,1019.325,1019.627
F01,canvas,caller_F,1019.627,1026.286
F01,canvas,caller_F receiver_M,1026.286,1026.91
F01,canvas,caller_F,1026.91,1029.419
F01,canvas,caller_F receiver_M,1029.419,1030.763
F01,canvas,silence,1030.763,1031.116
F01,canvas,caller_F,1031.116,1031.41
F01,canvas,caller_F receiver_M,1031.41,1031.738
F01,canvas,caller_F,1031.738,1036.115
F01,canvas,silence,1036.115,1036.814
F01,canvas,caller_F receiver_M,1036.814,1037.515
F01,canvas,caller_F,1037.515,1038.823
F01,canvas,receiver_M,1038.823,1039.403
F01,canvas,silence,1039.403,1039.68
F01,canvas,caller_F,1039.68,1041.533
F01,canvas,caller_F receiver_M,1041.533,1041.881
F01,canvas,caller_F,1041.881,1042.669
F01,canvas,filler_cF,1042.669,1043.277
F01,canvas,caller_F,1043.277,1045.661
F01,canvas,filler_cF,1045.661,1046.064
F01,canvas,caller_F,1046.064,1053.274
F01,canvas,silence,1053.274,1053.859
F01,canvas,receiver_M,1053.859,1064.733
F01,canvas,silence,1064.733,1065.405
F01,canvas,caller_F,1065.405,1065.934
F01,canvas,silence,1065.934,1066.69
F01,canvas,caller_F,1066.69,1067.244
F01,canvas,silence,1067.244,1068.689
F01,canvas,receiver_M,1068.689,1070.459
F01,canvas,caller_F,1070.459,1070.937
F01,canvas,receiver_M,1070.937,1071.549
F01,canvas,silence,1071.549,1072.122
F01,canvas,caller_F,1072.122,1074.129
F01,canvas,filler_cF,1074.129,1074.744
F01,canvas,caller_F,1074.744,1077.2
F01,canvas,silence,1077.2,1077.398
F01,canvas,receiver_M,1077.398,1082.996
F01,canvas,filler_cF,1082.996,1083.57
F01,canvas,caller_F,1083.57,1085.656
F01,canvas,silence,1085.656,1086.722
F01,canvas,receiver_M,1086.722,1087.016
F01,canvas,silence,1087.016,1087.823
F01,canvas,receiver_M,1087.823,1088.142
F01,canvas,silence,1088.142,1089.025
F01,canvas,receiver_M,1089.025,1089.209
F01,canvas,caller_F,1089.209,1090.552
F01,airmap,caller_F,1090.552,1091.029
F01,airmap,caller_F receiver_M,1091.029,1091.482
F01,airmap,caller_F,1091.482,1092.815
F01,airmap,silence,1092.815,1093.653
F01,airmap,receiver_M,1093.653,1096.35
F01,airmap,silence,1096.35,1097.48
